record_id,crop_id,crop_name,category,state,year,month,month_name,period,harvest_arrivals_t,market_supply_t,demand_t,supply_demand_gap_t,gap_pct,status,modal_price_inr_per_qtl,min_price_inr_per_qtl,max_price_inr_per_qtl,data_flag
566,C048,Curry Leaf,Leaf crop,Tamil Nadu,2019,2,Feb,2019-02,2833.7,2973.6,2776.7,196.9,0.07,Balance d,2936,2602,3470,ESTIMATED_ MODEL
567,C048,Curry Leaf,Leaf crop,Tamil Nadu,2019,3,Mar,2019-03,2931.2,3070.7,2776.7,294.0,0.11,Surplus,2906,2609,3245,ESTIMATED_ MODEL
568,C048,Curry Leaf,Leaf crop,Tamil Nadu,2019,4,Apr,2019-04,3057.0,3196.0,2776.7,419.3,0.15,Surplus,2893,2327,3504,ESTIMATED_ MODEL
569,C048,Curry Leaf,Leaf crop,Tamil Nadu,2019,5,May,2019-05,3159.7,3298.3,2776.7,521.6,0.19,Surplus,2965,2455,3644,ESTIMATED_ MODEL
570,C048,Curry Leaf,Leaf crop,Tamil Nadu,2019,6,Jun,2019-06,3135.6,3274.2,2776.7,497.5,0.18,Surplus,2857,2546,3466,ESTIMATED_ MODEL
571,C048,Curry Leaf,Leaf crop,Tamil Nadu,2019,7,Jul,2019-07,3097.7,3236.5,2776.7,459.8,0.17,Surplus,2955,2369,3677,ESTIMATED_ MODEL
572,C048,Curry Leaf,Leaf crop,Tamil Nadu,2019,8,Aug,2019-08,3105.7,3244.5,2776.7,467.8,0.17,Surplus,2940,2441,3600,ESTIMATED_ MODEL
573,C048,Curry Leaf,Leaf crop,Tamil Nadu,2019,9,Sep,2019-09,3061.3,3200.2,2776.7,423.5,0.15,Surplus,2867,2544,3203,ESTIMATED_ MODEL
574,C048,Curry Leaf,Leaf crop,Tamil Nadu,2019,10,Oct,2019-10,2915.5,3055.0,2776.7,278.3,0.1,Surplus,2966,2533,3306,ESTIMATED_ MODEL
575,C048,Curry Leaf,Leaf crop,Tamil Nadu,2019,11,Nov,2019-11,3148.5,3287.1,2776.7,510.4,0.18,Surplus,2846,2281,3331,ESTIMATED_ MODEL
576,C048,Curry Leaf,Leaf crop,Tamil Nadu,2019,12,Dec,2019-12,3063.3,3202.3,2776.7,425.6,0.15,Surplus,2871,2468,3286,ESTIMATED_ MODEL
577,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2019,1,Jan,2019-01,26501.8,27679.3,22628.1,5051.2,0.22,Surplus,3715,3342,4564,ESTIMATED_ MODEL
578,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2019,2,Feb,2019-02,24354.0,25540.5,22628.1,2912.4,0.13,Surplus,3756,3028,4600,ESTIMATED_ MODEL
579,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2019,3,Mar,2019-03,26995.3,28170.7,22628.1,5542.6,0.24,Surplus,3707,3008,4130,ESTIMATED_ MODEL
580,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2019,4,Apr,2019-04,26838.8,28014.9,22628.1,5386.8,0.24,Surplus,3782,3279,4631,ESTIMATED_ MODEL
581,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2019,5,May,2019-05,26268.8,27447.3,22628.1,4819.2,0.21,Surplus,3789,3248,4462,ESTIMATED_ MODEL
582,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2019,6,Jun,2019-06,26038.4,27217.8,22628.1,4589.7,0.2,Surplus,3692,3071,4302,ESTIMATED_ MODEL
583,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2019,7,Jul,2019-07,26962.5,28138.1,22628.1,5510.0,0.24,Surplus,3748,3224,4624,ESTIMATED_ MODEL
584,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2019,8,Aug,2019-08,24778.0,25962.7,22628.1,3334.6,0.15,Surplus,3727,3208,4453,ESTIMATED_ MODEL
585,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2019,9,Sep,2019-09,24449.3,25635.4,22628.1,3007.3,0.13,Surplus,3769,3280,4281,ESTIMATED_ MODEL
586,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2019,10,Oct,2019-10,24945.4,26129.4,22628.1,3501.3,0.15,Surplus,3739,3030,4328,ESTIMATED_ MODEL
587,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2019,11,Nov,2019-11,26660.6,27837.4,22628.1,5209.3,0.23,Surplus,3690,3192,4585,ESTIMATED_ MODEL
588,C049,Moringa/Drumstick,Vegetabl e/tree,Tamil Nadu,2019,12,Dec,2019-12,24312.4,25499.1,22628.1,2871.0,0.13,Surplus,3775,3300,4439,ESTIMATED_ MODEL
589,C050,Jasmine,Flower,Tamil Nadu,2019,1,Jan,2019-01,4647.2,4647.2,5438.4,-791.2,-0.15,Shortag e,12860,10554,15143,ESTIMATED_ MODEL
590,C050,Jasmine,Flower,Tamil Nadu,2019,2,Feb,2019-02,4755.0,4755.0,4532.0,223.1,0.05,Balance d,12277,9831,13908,ESTIMATED_ MODEL
591,C050,Jasmine,Flower,Tamil Nadu,2019,3,Mar,2019-03,4818.2,4818.2,4532.0,286.2,0.06,Balance d,12274,9952,14126,ESTIMATED_ MODEL
592,C050,Jasmine,Flower,Tamil Nadu,2019,4,Apr,2019-04,4883.2,4883.2,4532.0,351.3,0.08,Balance d,12833,11000,15103,ESTIMATED_ MODEL
593,C050,Jasmine,Flower,Tamil Nadu,2019,5,May,2019-05,4632.3,4632.3,4532.0,100.3,0.02,Balance d,12549,11209,14552,ESTIMATED_ MODEL
594,C050,Jasmine,Flower,Tamil Nadu,2019,6,Jun,2019-06,4687.8,4687.8,4532.0,155.8,0.03,Balance d,12368,10657,13816,ESTIMATED_ MODEL
595,C050,Jasmine,Flower,Tamil Nadu,2019,7,Jul,2019-07,4768.2,4768.2,4532.0,236.2,0.05,Balance d,12531,10661,15428,ESTIMATED_ MODEL
596,C050,Jasmine,Flower,Tamil Nadu,2019,8,Aug,2019-08,5176.7,5176.7,4532.0,644.7,0.14,Surplus,12473,10854,15577,ESTIMATED_ MODEL
597,C050,Jasmine,Flower,Tamil Nadu,2019,9,Sep,2019-09,4800.3,4800.3,5211.8,-411.5,-0.08,Balance d,12619,10441,14627,ESTIMATED_ MODEL
598,C050,Jasmine,Flower,Tamil Nadu,2019,10,Oct,2019-10,4888.9,4888.9,5665.0,-776.1,-0.14,Shortag e,12952,10894,16010,ESTIMATED_ MODEL
599,C050,Jasmine,Flower,Tamil Nadu,2019,11,Nov,2019-11,4720.7,4720.7,4532.0,188.8,0.04,Balance d,12834,11047,14713,ESTIMATED_ MODEL
600,C050,Jasmine,Flower,Tamil Nadu,2019,12,Dec,2019-12,4964.6,4964.6,4532.0,432.6,0.1,Balance d,12815,11476,15675,ESTIMATED_ MODEL
601,C051,Marigold,Flower,Tamil Nadu,2019,1,Jan,2019-01,13654.5,13654.5,13669.7,-15.2,-0.0,Balance d,3451,2785,3838,ESTIMATED_ MODEL
602,C051,Marigold,Flower,Tamil Nadu,2019,2,Feb,2019-02,12710.9,12710.9,12427.0,284.0,0.02,Balance d,3358,3003,4031,ESTIMATED_ MODEL
603,C051,Marigold,Flower,Tamil Nadu,2019,3,Mar,2019-03,13043.8,13043.8,12427.0,616.8,0.05,Balance d,3411,2852,4056,ESTIMATED_ MODEL
604,C051,Marigold,Flower,Tamil Nadu,2019,4,Apr,2019-04,12724.5,12724.5,12427.0,297.5,0.02,Balance d,3287,2839,4067,ESTIMATED_ MODEL
605,C051,Marigold,Flower,Tamil Nadu,2019,5,May,2019-05,13601.9,13601.9,12427.0,1174.9,0.09,Balance d,3374,2994,4078,ESTIMATED_ MODEL
606,C051,Marigold,Flower,Tamil Nadu,2019,6,Jun,2019-06,13735.4,13735.4,12427.0,1308.4,0.11,Surplus,3268,2910,3628,ESTIMATED_ MODEL
607,C051,Marigold,Flower,Tamil Nadu,2019,7,Jul,2019-07,12813.1,12813.1,12427.0,386.1,0.03,Balance d,3391,2761,3736,ESTIMATED_ MODEL
608,C051,Marigold,Flower,Tamil Nadu,2019,8,Aug,2019-08,13247.3,13247.3,12427.0,820.3,0.07,Balance d,3350,2779,3929,ESTIMATED_ MODEL
609,C051,Marigold,Flower,Tamil Nadu,2019,9,Sep,2019-09,13364.0,13364.0,14291.0,-927.0,-0.06,Balance d,3448,2774,3857,ESTIMATED_ MODEL
610,C051,Marigold,Flower,Tamil Nadu,2019,10,Oct,2019-10,13223.5,13223.5,15533.7,-2310.3,-0.15,Shortag e,3487,2909,4218,ESTIMATED_ MODEL
611,C051,Marigold,Flower,Tamil Nadu,2019,11,Nov,2019-11,12823.6,12823.6,12427.0,396.6,0.03,Balance d,3414,3020,4110,ESTIMATED_ MODEL
612,C051,Marigold,Flower,Tamil Nadu,2019,12,Dec,2019-12,13303.9,13303.9,12427.0,876.9,0.07,Balance d,3349,2905,3823,ESTIMATED_ MODEL
613,C052,Rose,Flower,Tamil Nadu,2019,1,Jan,2019-01,1774.6,1774.6,1745.1,29.5,0.02,Balance d,6859,5744,7717,ESTIMATED_ MODEL
614,C052,Rose,Flower,Tamil Nadu,2019,2,Feb,2019-02,1704.1,1704.1,2062.4,-358.3,-0.17,Shortag e,6948,5658,8571,ESTIMATED_ MODEL
615,C052,Rose,Flower,Tamil Nadu,2019,3,Mar,2019-03,1776.5,1776.5,1586.5,190.0,0.12,Surplus,6614,5394,7301,ESTIMATED_ MODEL
616,C052,Rose,Flower,Tamil Nadu,2019,4,Apr,2019-04,1781.4,1781.4,1586.5,195.0,0.12,Surplus,6734,5816,7751,ESTIMATED_ MODEL
617,C052,Rose,Flower,Tamil Nadu,2019,5,May,2019-05,1788.7,1788.7,1586.5,202.2,0.13,Surplus,6495,5462,7447,ESTIMATED_ MODEL
618,C052,Rose,Flower,Tamil Nadu,2019,6,Jun,2019-06,1800.8,1800.8,1586.5,214.4,0.14,Surplus,6734,5795,7776,ESTIMATED_ MODEL
619,C052,Rose,Flower,Tamil Nadu,2019,7,Jul,2019-07,1700.9,1700.9,1586.5,114.4,0.07,Balance d,6611,5942,7722,ESTIMATED_ MODEL
620,C052,Rose,Flower,Tamil Nadu,2019,8,Aug,2019-08,1677.8,1677.8,1586.5,91.4,0.06,Balance d,6818,5550,7996,ESTIMATED_ MODEL
621,C052,Rose,Flower,Tamil Nadu,2019,9,Sep,2019-09,1732.0,1732.0,1586.5,145.5,0.09,Balance d,6513,5540,8106,ESTIMATED_ MODEL
622,C052,Rose,Flower,Tamil Nadu,2019,10,Oct,2019-10,1688.6,1688.6,1903.7,-215.2,-0.11,Shortag e,6868,5521,7586,ESTIMATED_ MODEL
623,C052,Rose,Flower,Tamil Nadu,2019,11,Nov,2019-11,1735.9,1735.9,1586.5,149.4,0.09,Balance d,6658,5433,7347,ESTIMATED_ MODEL
624,C052,Rose,Flower,Tamil Nadu,2019,12,Dec,2019-12,1757.4,1757.4,1586.5,170.9,0.11,Surplus,6794,5747,7768,ESTIMATED_ MODEL
625,C053,Tuberose,Flower,Tamil Nadu,2019,1,Jan,2019-01,2241.7,2241.7,2391.1,-149.4,-0.06,Balance d,6880,5610,8140,ESTIMATED_ MODEL
626,C053,Tuberose,Flower,Tamil Nadu,2019,2,Feb,2019-02,2478.5,2478.5,2173.7,304.8,0.14,Surplus,6673,5847,8175,ESTIMATED_ MODEL
627,C053,Tuberose,Flower,Tamil Nadu,2019,3,Mar,2019-03,2297.5,2297.5,2173.7,123.8,0.06,Balance d,6717,5577,7650,ESTIMATED_ MODEL
628,C053,Tuberose,Flower,Tamil Nadu,2019,4,Apr,2019-04,2459.5,2459.5,2173.7,285.8,0.13,Surplus,6541,5270,7531,ESTIMATED_ MODEL
629,C053,Tuberose,Flower,Tamil Nadu,2019,5,May,2019-05,2379.0,2379.0,2173.7,205.3,0.09,Balance d,6609,5926,7823,ESTIMATED_ MODEL
630,C053,Tuberose,Flower,Tamil Nadu,2019,6,Jun,2019-06,2442.1,2442.1,2173.7,268.4,0.12,Surplus,6611,5673,7410,ESTIMATED_ MODEL
631,C053,Tuberose,Flower,Tamil Nadu,2019,7,Jul,2019-07,2486.5,2486.5,2173.7,312.7,0.14,Surplus,6630,5719,7779,ESTIMATED_ MODEL
632,C053,Tuberose,Flower,Tamil Nadu,2019,8,Aug,2019-08,2290.3,2290.3,2173.7,116.6,0.05,Balance d,6705,6030,8261,ESTIMATED_ MODEL
633,C053,Tuberose,Flower,Tamil Nadu,2019,9,Sep,2019-09,2480.0,2480.0,2173.7,306.3,0.14,Surplus,6706,5747,8001,ESTIMATED_ MODEL
634,C053,Tuberose,Flower,Tamil Nadu,2019,10,Oct,2019-10,2318.8,2318.8,2608.5,-289.7,-0.11,Shortag e,6791,5701,7510,ESTIMATED_ MODEL
635,C053,Tuberose,Flower,Tamil Nadu,2019,11,Nov,2019-11,2317.7,2317.7,2173.7,144.0,0.07,Balance d,6722,5743,7624,ESTIMATED_ MODEL
636,C053,Tuberose,Flower,Tamil Nadu,2019,12,Dec,2019-12,2305.0,2305.0,2173.7,131.2,0.06,Balance d,6927,6172,8370,ESTIMATED_ MODEL
637,C054,Chrysanthemum,Flower,Tamil Nadu,2019,1,Jan,2019-01,1731.9,1731.9,1687.3,44.6,0.03,Balance d,7786,6687,9003,ESTIMATED_ MODEL
638,C054,Chrysanthemum,Flower,Tamil Nadu,2019,2,Feb,2019-02,1584.8,1584.8,1533.9,50.9,0.03,Balance d,7513,6163,9123,ESTIMATED_ MODEL
639,C054,Chrysanthemum,Flower,Tamil Nadu,2019,3,Mar,2019-03,1716.1,1716.1,1533.9,182.2,0.12,Surplus,7461,6350,8758,ESTIMATED_ MODEL
640,C054,Chrysanthemum,Flower,Tamil Nadu,2019,4,Apr,2019-04,1583.7,1583.7,1533.9,49.7,0.03,Balance d,7648,6780,9538,ESTIMATED_ MODEL
641,C054,Chrysanthemum,Flower,Tamil Nadu,2019,5,May,2019-05,1716.9,1716.9,1533.9,182.9,0.12,Surplus,7470,6594,9074,ESTIMATED_ MODEL
642,C054,Chrysanthemum,Flower,Tamil Nadu,2019,6,Jun,2019-06,1613.7,1613.7,1533.9,79.8,0.05,Balance d,7624,6828,8615,ESTIMATED_ MODEL
643,C054,Chrysanthemum,Flower,Tamil Nadu,2019,7,Jul,2019-07,1733.4,1733.4,1533.9,199.4,0.13,Surplus,7321,6482,8535,ESTIMATED_ MODEL
644,C054,Chrysanthemum,Flower,Tamil Nadu,2019,8,Aug,2019-08,1746.7,1746.7,1533.9,212.7,0.14,Surplus,7650,6803,8486,ESTIMATED_ MODEL
645,C054,Chrysanthemum,Flower,Tamil Nadu,2019,9,Sep,2019-09,1588.4,1588.4,1533.9,54.5,0.04,Balance d,7785,6577,9159,ESTIMATED_ MODEL
646,C054,Chrysanthemum,Flower,Tamil Nadu,2019,10,Oct,2019-10,1650.9,1650.9,1917.4,-266.5,-0.14,Shortag e,7867,7022,8676,ESTIMATED_ MODEL
647,C054,Chrysanthemum,Flower,Tamil Nadu,2019,11,Nov,2019-11,1754.0,1754.0,1533.9,220.1,0.14,Surplus,7474,6493,9032,ESTIMATED_ MODEL
648,C054,Chrysanthemum,Flower,Tamil Nadu,2019,12,Dec,2019-12,1655.0,1655.0,1533.9,121.1,0.08,Balance d,7647,6221,8756,ESTIMATED_ MODEL
649,C055,Coconut,Plantatio n,Tamil Nadu,2019,1,Jan,2019-01,202879.0,328937.2,229026.9,99910.2,0.44,Surplus,4436,3612,5381,ESTIMATED_ MODEL
650,C055,Coconut,Plantatio n,Tamil Nadu,2019,2,Feb,2019-02,190532.2,317310.6,208206.3,109104.3,0.52,Surplus,4382,3795,5324,ESTIMATED_ MODEL
651,C055,Coconut,Plantatio n,Tamil Nadu,2019,3,Mar,2019-03,188933.8,315805.4,208206.3,107599.1,0.52,Surplus,4409,3798,4909,ESTIMATED_ MODEL
652,C055,Coconut,Plantatio n,Tamil Nadu,2019,4,Apr,2019-04,206472.9,332321.4,208206.3,124115.1,0.6,Surplus,4253,3435,4938,ESTIMATED_ MODEL
653,C055,Coconut,Plantatio n,Tamil Nadu,2019,5,May,2019-05,184193.1,311341.2,208206.3,103134.9,0.5,Surplus,4301,3469,4956,ESTIMATED_ MODEL
654,C055,Coconut,Plantatio n,Tamil Nadu,2019,6,Jun,2019-06,207421.1,333214.3,208206.3,125008.0,0.6,Surplus,4144,3650,5148,ESTIMATED_ MODEL
655,C055,Coconut,Plantatio n,Tamil Nadu,2019,7,Jul,2019-07,199881.7,326114.6,208206.3,117908.4,0.57,Surplus,4157,3723,4899,ESTIMATED_ MODEL
656,C055,Coconut,Plantatio n,Tamil Nadu,2019,8,Aug,2019-08,203443.5,329468.7,208206.3,121262.4,0.58,Surplus,4210,3400,4947,ESTIMATED_ MODEL
657,C055,Coconut,Plantatio n,Tamil Nadu,2019,9,Sep,2019-09,190904.7,317661.4,229026.9,88634.4,0.39,Surplus,4486,3906,4968,ESTIMATED_ MODEL
658,C055,Coconut,Plantatio n,Tamil Nadu,2019,10,Oct,2019-10,184321.1,311461.8,229026.9,82434.9,0.36,Surplus,4302,3615,4923,ESTIMATED_ MODEL
659,C055,Coconut,Plantatio n,Tamil Nadu,2019,11,Nov,2019-11,201315.5,327464.9,208206.3,119258.6,0.57,Surplus,4198,3476,5124,ESTIMATED_ MODEL
660,C055,Coconut,Plantatio n,Tamil Nadu,2019,12,Dec,2019-12,203576.8,329594.2,208206.3,121387.9,0.58,Surplus,4386,3686,5421,ESTIMATED_ MODEL
661,C056,Arecanut,Plantatio n,Tamil Nadu,2019,1,Jan,2019-01,853.2,1484.2,791.5,692.7,0.88,Surplus,33515,27052,40298,ESTIMATED_ MODEL
662,C056,Arecanut,Plantatio n,Tamil Nadu,2019,2,Feb,2019-02,827.5,1460.2,791.5,668.7,0.84,Surplus,32810,28590,40139,ESTIMATED_ MODEL
663,C056,Arecanut,Plantatio n,Tamil Nadu,2019,3,Mar,2019-03,870.1,1499.9,791.5,708.4,0.9,Surplus,33812,28917,39831,ESTIMATED_ MODEL
664,C056,Arecanut,Plantatio n,Tamil Nadu,2019,4,Apr,2019-04,904.8,1532.3,791.5,740.8,0.94,Surplus,32059,28133,36571,ESTIMATED_ MODEL
665,C056,Arecanut,Plantatio n,Tamil Nadu,2019,5,May,2019-05,866.3,1496.3,791.5,704.9,0.89,Surplus,33132,27448,37111,ESTIMATED_ MODEL
666,C056,Arecanut,Plantatio n,Tamil Nadu,2019,6,Jun,2019-06,841.0,1472.8,791.5,681.3,0.86,Surplus,33608,27069,40743,ESTIMATED_ MODEL
667,C056,Arecanut,Plantatio n,Tamil Nadu,2019,7,Jul,2019-07,870.8,1500.6,791.5,709.1,0.9,Surplus,32690,26153,38466,ESTIMATED_ MODEL
668,C056,Arecanut,Plantatio n,Tamil Nadu,2019,8,Aug,2019-08,816.9,1450.3,791.5,658.8,0.83,Surplus,32434,26843,39117,ESTIMATED_ MODEL
669,C056,Arecanut,Plantatio n,Tamil Nadu,2019,9,Sep,2019-09,895.6,1523.7,791.5,732.2,0.93,Surplus,31938,28231,35150,ESTIMATED_ MODEL
670,C056,Arecanut,Plantatio n,Tamil Nadu,2019,10,Oct,2019-10,856.0,1486.7,791.5,695.2,0.88,Surplus,32629,28520,37439,ESTIMATED_ MODEL
671,C056,Arecanut,Plantatio n,Tamil Nadu,2019,11,Nov,2019-11,850.4,1481.6,791.5,690.1,0.87,Surplus,32333,27031,36878,ESTIMATED_ MODEL
672,C056,Arecanut,Plantatio n,Tamil Nadu,2019,12,Dec,2019-12,864.5,1494.6,791.5,703.2,0.89,Surplus,33939,28214,41349,ESTIMATED_ MODEL
673,C057,Cashew,Plantatio n,Tamil Nadu,2019,1,Jan,2019-01,0.0,1894.8,3482.5,-1587.7,-0.46,Shortag e,11011,9353,12753,ESTIMATED_ MODEL
674,C057,Cashew,Plantatio n,Tamil Nadu,2019,2,Feb,2019-02,5602.5,7123.8,3482.5,3641.3,1.05,Surplus,8681,7556,9555,ESTIMATED_ MODEL
675,C057,Cashew,Plantatio n,Tamil Nadu,2019,3,Mar,2019-03,5925.1,7425.0,3482.5,3942.4,1.13,Surplus,8264,7200,9916,ESTIMATED_ MODEL
676,C057,Cashew,Plantatio n,Tamil Nadu,2019,4,Apr,2019-04,5564.2,7088.1,3482.5,3605.6,1.04,Surplus,8901,7798,11060,ESTIMATED_ MODEL
677,C057,Cashew,Plantatio n,Tamil Nadu,2019,5,May,2019-05,5961.8,7459.2,3482.5,3976.7,1.14,Surplus,8576,7117,9570,ESTIMATED_ MODEL
678,C057,Cashew,Plantatio n,Tamil Nadu,2019,6,Jun,2019-06,5369.0,6905.9,3482.5,3423.4,0.98,Surplus,8868,7666,9819,ESTIMATED_ MODEL
679,C057,Cashew,Plantatio n,Tamil Nadu,2019,7,Jul,2019-07,0.0,1894.8,3482.5,-1587.7,-0.46,Shortag e,10811,9683,12704,ESTIMATED_ MODEL
680,C057,Cashew,Plantatio n,Tamil Nadu,2019,8,Aug,2019-08,0.0,1894.8,3482.5,-1587.7,-0.46,Shortag e,10856,9181,12282,ESTIMATED_ MODEL
681,C057,Cashew,Plantatio n,Tamil Nadu,2019,9,Sep,2019-09,0.0,1894.8,3482.5,-1587.7,-0.46,Shortag e,10817,9053,11983,ESTIMATED_ MODEL
682,C057,Cashew,Plantatio n,Tamil Nadu,2019,10,Oct,2019-10,0.0,1894.8,4004.9,-2110.1,-0.53,Shortag e,11169,9401,13664,ESTIMATED_ MODEL
683,C057,Cashew,Plantatio n,Tamil Nadu,2019,11,Nov,2019-11,0.0,1894.8,3830.8,-1935.9,-0.51,Shortag e,11187,9187,13409,ESTIMATED_ MODEL
684,C057,Cashew,Plantatio n,Tamil Nadu,2019,12,Dec,2019-12,0.0,1894.8,3830.8,-1935.9,-0.51,Shortag e,10956,9729,12406,ESTIMATED_ MODEL
685,C058,Coffee,Plantatio n,Tamil Nadu,2019,1,Jan,2019-01,2464.8,3268.8,1125.4,2143.4,1.9,Surplus,18056,15158,21794,ESTIMATED_ MODEL
686,C058,Coffee,Plantatio n,Tamil Nadu,2019,2,Feb,2019-02,2373.5,3183.7,1125.4,2058.3,1.83,Surplus,17420,15487,19913,ESTIMATED_ MODEL
687,C058,Coffee,Plantatio n,Tamil Nadu,2019,3,Mar,2019-03,2327.2,3140.4,1125.4,2015.0,1.79,Surplus,17661,14231,19722,ESTIMATED_ MODEL
688,C058,Coffee,Plantatio n,Tamil Nadu,2019,4,Apr,2019-04,2477.6,3280.8,1125.4,2155.4,1.92,Surplus,17872,14776,21899,ESTIMATED_ MODEL
689,C058,Coffee,Plantatio n,Tamil Nadu,2019,5,May,2019-05,0.0,968.4,1125.4,-157.0,-0.14,Shortag e,23605,19778,27160,ESTIMATED_ MODEL
690,C058,Coffee,Plantatio n,Tamil Nadu,2019,6,Jun,2019-06,0.0,968.4,1125.4,-157.0,-0.14,Shortag e,23611,19183,27437,ESTIMATED_ MODEL
691,C058,Coffee,Plantatio n,Tamil Nadu,2019,7,Jul,2019-07,0.0,968.4,1125.4,-157.0,-0.14,Shortag e,24287,20412,28651,ESTIMATED_ MODEL
692,C058,Coffee,Plantatio n,Tamil Nadu,2019,8,Aug,2019-08,0.0,968.4,1125.4,-157.0,-0.14,Shortag e,24433,19571,28578,ESTIMATED_ MODEL
693,C058,Coffee,Plantatio n,Tamil Nadu,2019,9,Sep,2019-09,0.0,968.4,1125.4,-157.0,-0.14,Shortag e,24960,21263,29992,ESTIMATED_ MODEL
694,C058,Coffee,Plantatio n,Tamil Nadu,2019,10,Oct,2019-10,0.0,968.4,1125.4,-157.0,-0.14,Shortag e,24029,21083,29218,ESTIMATED_ MODEL
695,C058,Coffee,Plantatio n,Tamil Nadu,2019,11,Nov,2019-11,2503.0,3304.5,1125.4,2179.1,1.94,Surplus,17880,16049,20005,ESTIMATED_ MODEL
696,C058,Coffee,Plantatio n,Tamil Nadu,2019,12,Dec,2019-12,2379.5,3189.2,1125.4,2063.8,1.83,Surplus,17160,15049,20953,ESTIMATED_ MODEL
697,C059,Tea,Plantatio n,Tamil Nadu,2019,1,Jan,2019-01,64202.3,70230.8,54995.4,15235.4,0.28,Surplus,1580,1406,1924,ESTIMATED_ MODEL
698,C059,Tea,Plantatio n,Tamil Nadu,2019,2,Feb,2019-02,62236.1,68281.0,54995.4,13285.5,0.24,Surplus,1666,1409,1933,ESTIMATED_ MODEL
699,C059,Tea,Plantatio n,Tamil Nadu,2019,3,Mar,2019-03,64422.1,70448.7,54995.4,15453.3,0.28,Surplus,1608,1297,1824,ESTIMATED_ MODEL
700,C059,Tea,Plantatio n,Tamil Nadu,2019,4,Apr,2019-04,68225.8,74220.8,54995.4,19225.4,0.35,Surplus,1585,1344,1921,ESTIMATED_ MODEL
701,C059,Tea,Plantatio n,Tamil Nadu,2019,5,May,2019-05,66202.9,72214.8,54995.4,17219.4,0.31,Surplus,1617,1303,2011,ESTIMATED_ MODEL
702,C059,Tea,Plantatio n,Tamil Nadu,2019,6,Jun,2019-06,64856.4,70879.4,54995.4,15884.0,0.29,Surplus,1671,1468,2087,ESTIMATED_ MODEL
703,C059,Tea,Plantatio n,Tamil Nadu,2019,7,Jul,2019-07,65043.8,71065.3,54995.4,16069.9,0.29,Surplus,1630,1460,1811,ESTIMATED_ MODEL
704,C059,Tea,Plantatio n,Tamil Nadu,2019,8,Aug,2019-08,62107.7,68153.6,54995.4,13158.2,0.24,Surplus,1625,1336,1835,ESTIMATED_ MODEL
705,C059,Tea,Plantatio n,Tamil Nadu,2019,9,Sep,2019-09,64473.5,70499.8,54995.4,15504.4,0.28,Surplus,1591,1372,1937,ESTIMATED_ MODEL
706,C059,Tea,Plantatio n,Tamil Nadu,2019,10,Oct,2019-10,67221.6,73224.9,54995.4,18229.5,0.33,Surplus,1623,1322,1983,ESTIMATED_ MODEL
707,C059,Tea,Plantatio n,Tamil Nadu,2019,11,Nov,2019-11,69819.6,75801.3,54995.4,20805.9,0.38,Surplus,1617,1356,1942,ESTIMATED_ MODEL
708,C059,Tea,Plantatio n,Tamil Nadu,2019,12,Dec,2019-12,68811.8,74801.9,54995.4,19806.5,0.36,Surplus,1583,1321,1959,ESTIMATED_ MODEL
709,C001,Rice/Paddy,Cereal,Tamil Nadu,2020,1,Jan,2020-01,3745307.6,4296912.4,991094.6,3305817.8,3.34,Surplus,1464,1193,1613,ESTIMATED_ MODEL
710,C001,Rice/Paddy,Cereal,Tamil Nadu,2020,2,Feb,2020-02,3934822.3,4473003.1,900995.1,3572008.1,3.96,Surplus,1533,1295,1718,ESTIMATED_ MODEL
711,C001,Rice/Paddy,Cereal,Tamil Nadu,2020,3,Mar,2020-03,0.0,816897.4,900995.1,-84097.6,-0.09,Balance d,2107,1798,2395,ESTIMATED_ MODEL
712,C001,Rice/Paddy,Cereal,Tamil Nadu,2020,4,Apr,2020-04,0.0,816897.4,900995.1,-84097.6,-0.09,Balance d,2052,1781,2281,ESTIMATED_ MODEL
713,C001,Rice/Paddy,Cereal,Tamil Nadu,2020,5,May,2020-05,0.0,816897.4,900995.1,-84097.6,-0.09,Balance d,2024,1783,2367,ESTIMATED_ MODEL
714,C001,Rice/Paddy,Cereal,Tamil Nadu,2020,6,Jun,2020-06,0.0,816897.4,900995.1,-84097.6,-0.09,Balance d,2057,1735,2277,ESTIMATED_ MODEL
715,C001,Rice/Paddy,Cereal,Tamil Nadu,2020,7,Jul,2020-07,0.0,816897.4,900995.1,-84097.6,-0.09,Balance d,2011,1699,2276,ESTIMATED_ MODEL
716,C001,Rice/Paddy,Cereal,Tamil Nadu,2020,8,Aug,2020-08,0.0,816897.4,900995.1,-84097.6,-0.09,Balance d,1997,1766,2491,ESTIMATED_ MODEL
